epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,65857.4,1.35243,1.46812,2.47555,0.70955,0.63777,0.69911,0.44817,1.25277,1.25946,2.3459,0.00068254,0.00068254,0.00068254
145,66288.9,1.3508,1.46129,2.45891,0.70846,0.64072,0.69975,0.44836,1.25215,1.25874,2.34475,0.00068032,0.00068032,0.00068032
146,66721.2,1.34953,1.45945,2.47674,0.7051,0.64278,0.70063,0.44876,1.25179,1.25836,2.34436,0.0006781,0.0006781,0.0006781
147,67184.1,1.35065,1.47533,2.47986,0.7069,0.63922,0.70033,0.44886,1.25123,1.25706,2.34435,0.00067588,0.00067588,0.00067588
148,67674.8,1.3517,1.4642,2.46986,0.70539,0.64372,0.70127,0.44959,1.2512,1.25508,2.34388,0.00067366,0.00067366,0.00067366
149,68157.3,1.3536,1.46042,2.48176,0.70668,0.64455,0.70119,0.44988,1.25136,1.25517,2.34354,0.00067144,0.00067144,0.00067144
150,68638.3,1.35139,1.4584,2.46884,0.70964,0.6417,0.70178,0.45025,1.25055,1.25354,2.34321,0.00066922,0.00066922,0.00066922
151,69099.1,1.35287,1.46683,2.47479,0.71138,0.6395,0.70206,0.45021,1.25074,1.25279,2.34278,0.000667,0.000667,0.000667
152,69533.7,1.3534,1.47305,2.46684,0.71253,0.64006,0.70201,0.4505,1.25028,1.25234,2.34217,0.00066478,0.00066478,0.00066478
153,69968.2,1.34947,1.46579,2.4701,0.7146,0.63881,0.70225,0.45074,1.25009,1.25114,2.34148,0.00066256,0.00066256,0.00066256
154,70402.6,1.35178,1.45327,2.47628,0.71501,0.63963,0.70243,0.45059,1.25016,1.2515,2.34137,0.00066034,0.00066034,0.00066034
155,70851.8,1.34644,1.44776,2.46714,0.71482,0.64023,0.70258,0.45113,1.25011,1.25019,2.34104,0.00065812,0.00065812,0.00065812
156,71286.8,1.34335,1.44902,2.46823,0.71572,0.64242,0.70322,0.45146,1.24985,1.24876,2.34071,0.0006559,0.0006559,0.0006559
157,71723.1,1.34005,1.45263,2.45254,0.71797,0.639,0.7037,0.45165,1.24964,1.24838,2.33985,0.00065368,0.00065368,0.00065368
158,72155.7,1.34292,1.45513,2.45936,0.71875,0.63828,0.70402,0.4519,1.24938,1.24742,2.33904,0.00065146,0.00065146,0.00065146
